,rule,gp_effect_size,gp_num,gp_trt_effect,gp_p,gp_1_mean,gp_1_num,gp_0_mean,gn_trt_effect,gn_p,gn_1_mean,gn_1_num,gn_0_mean,trt_effect_1,p_1,trt_effect_0,p_0,gp_power,power_1
220,"(32, 8.333333333333334, 'larger')",-0.2839964302623236,224,-0.37383027027027094,0.0668768557963324,7.1844399999999995,150,7.55827027027027,-0.06656666666666666,1.0,7.0551,10,7.121666666666667,0.12933999999999912,0.8160569348153744,0.4366036036036034,0.7492225239224559,0.8977890959885614,0.0018124826888744078
221,"(32, 16.666666666666668, 'larger')",-0.2468062207672467,200,-0.3273335545967475,0.16247592500679653,7.1707099236641225,131,7.49804347826087,-0.496047021943574,0.18762841604498692,7.201862068965518,29,7.697909090909092,-0.03115214530139543,0.9805641815858536,-0.1998656126482219,0.2883286025349554,0.7491132176139806,0.04167931883523362
222,"(32, 25.0, 'larger')",-0.27830509747813176,187,-0.3726625344352623,0.12131640599949618,7.162049586776859,121,7.534712121212121,-0.2614706959706963,0.32288908505881153,7.22074358974359,39,7.482214285714286,-0.058694002966730885,0.9572123721025904,0.052497835497835155,0.7854381371200281,0.811152854374906,0.06308273592617708
223,"(32, 33.333333333333336, 'larger')",-0.2746880496081539,173,-0.36601496657948296,0.1254830381112079,7.130549549549549,111,7.496564516129032,-0.3451553287981861,0.25190185511044083,7.280122448979592,49,7.625277777777778,-0.14957289943004248,0.6133469100650237,-0.12871326164874564,0.5376238401584008,0.7738130753233118,0.19488955279965414
224,"(32, 41.66666666666667, 'larger')",-0.28653971470940404,149,-0.380684081632654,0.15087805428131745,7.152519999999999,100,7.533204081632653,-0.2973037634408602,0.29908693732866076,7.216083333333333,60,7.513387096774193,-0.06356333333333364,0.8628854300606525,0.019816984858460174,0.8822354733810437,0.7494245360263903,0.06764131233325481
225,"(32, 50.0, 'larger')",-0.30359347381858653,126,-0.38544476744186085,0.17382200110259816,7.12343023255814,86,7.508875000000001,-0.30431013513513605,0.2542948041852512,7.237864864864864,74,7.542175,-0.11443463230672446,0.6939062606090995,-0.03329999999999966,0.8814362042469366,0.7655154492840405,0.13153345190596638
226,"(32, 58.333333333333336, 'larger')",-0.35481889598723715,104,-0.4537842650103512,0.13913331390707195,7.1621014492753625,69,7.615885714285714,-0.26807960927960917,0.2906064441941173,7.187164835164835,91,7.455244444444444,-0.025063385889472656,0.9574109632282806,0.16064126984126936,0.6004712601233854,0.8076615285704248,0.037851810238080486
227,"(32, 66.66666666666667, 'larger')",-0.39763403163996736,89,-0.5206332138590204,0.14698683135558346,7.114774193548387,62,7.635407407407407,-0.254230843280709,0.2565779248657061,7.215316326530612,98,7.469547169811321,-0.10054213298222514,0.6717165033752006,0.16586023759608626,0.7065677419541716,0.8172770912449483,0.11092547284236792
228,"(32, 75.0, 'larger')",-0.49831716660400666,65,-0.6175111111111118,0.1511300067373835,6.987688888888889,45,7.605200000000001,-0.24878405797101433,0.2538363322363978,7.250182608695652,115,7.498966666666666,-0.2624937198067627,0.2637143230090033,0.10623333333333473,0.9159349891990518,0.9000925401478516,0.49238222234589873
229,"(32, 83.33333333333334, 'larger')",-0.2921525822179323,47,-0.37731385281385155,0.4999292641012727,7.033757575757576,33,7.411071428571428,-0.336393581484133,0.09532468199726422,7.213409448818897,127,7.54980303030303,-0.1796518730613208,0.5256366240540362,-0.13873160173160226,0.5225331854862436,0.34120934555092164,0.2616067194028441
230,"(32, 91.66666666666667, 'larger')",-0.8479030545384133,23,-1.1238684210526317,0.12329159799800908,6.572631578947369,19,7.6965,-0.25881709593131763,0.1921171312553216,7.257709219858156,141,7.5165263157894735,-0.6850776409107873,0.03287680527628359,0.17997368421052684,0.7910815129207817,0.8660469629247667,0.9993438640923629
231,"(33, 8.333333333333334, 'larger')",-0.2045339190915657,222,-0.27021795918367264,0.14480787570392747,7.180768707482994,147,7.450986666666666,-1.5171384615384618,0.12654268733691457,7.126461538461539,13,8.643600000000001,0.05430716902145427,0.8833194573761518,-1.1926133333333349,0.07857069058162527,0.6355953201281044,0.00917892601827308
232,"(33, 16.666666666666668, 'larger')",-0.15972976385600307,203,-0.21250150375939736,0.2670998832850652,7.233398496240602,133,7.445899999999999,-1.1875296296296298,0.04730511880150845,6.895370370370371,27,8.0829,0.3380281258702311,0.2936607410783011,-0.6370000000000013,0.19540321337564148,0.4015397717652495,4.050017984990208e-06
233,"(33, 25.0, 'larger')",-0.2219434169654678,181,-0.29670886419083775,0.15088516784105147,7.138420168067227,119,7.4351290322580645,-0.5504254742547428,0.1718262245065051,7.286463414634146,41,7.836888888888889,-0.14804324656691925,0.43209459375619097,-0.40175985663082425,0.24454956806763306,0.6077800714152729,0.19170335175819242
234,"(33, 33.333333333333336, 'larger')",-0.2381953442332172,161,-0.3250117687781229,0.147529119627274,7.072728971962618,107,7.3977407407407405,-0.4053570391872281,0.23020628858637326,7.385566037735849,53,7.790923076923077,-0.31283706577323134,0.09756456520094486,-0.39318233618233656,0.202749901008197,0.6006515626332507,0.6420000335524929
235,"(33, 41.66666666666667, 'larger')",-0.2863359933248762,142,-0.38618129432624126,0.08413321464499372,7.075297872340426,94,7.461479166666667,-0.3013058712121204,0.3877876816065997,7.320287878787879,66,7.62159375,-0.24499000644745372,0.13840412710796285,-0.16011458333333284,0.6373518882339371,0.7156301428773844,0.4412272116726278
236,"(33, 50.0, 'larger')",-0.26905719451327004,126,-0.36318271604938257,0.12792432662877867,7.070617283950618,81,7.433800000000001,-0.3586849909584098,0.21805738571556732,7.284772151898734,79,7.643457142857144,-0.21415486794811578,0.2204902144534424,-0.209657142857143,0.4880284718820077,0.6092747535061862,0.3524088062988294
237,"(33, 58.333333333333336, 'larger')",-0.21373977234360939,104,-0.29075796692214695,0.23743306549610121,7.034701492537313,67,7.32545945945946,-0.4192658164541134,0.08978473733207284,7.278408602150538,93,7.6976744186046515,-0.24370710961322484,0.16759386650311758,-0.3722149591451913,0.17516905245826098,0.3603003446027494,0.43744779814026624
238,"(33, 66.66666666666667, 'larger')",-0.17901940957642964,91,-0.2309780564263324,0.3279571119991026,7.095931034482759,58,7.3269090909090915,-0.4428904881101383,0.07357518376791466,7.222088235294118,102,7.664978723404256,-0.12615720081135873,0.38353847642705696,-0.33806963249516464,0.18058853440375044,0.2622513724627731,0.1508469763567451
239,"(33, 75.0, 'larger')",-0.15420001343164275,70,-0.20471555555555465,0.4924649501703684,7.212644444444445,45,7.4173599999999995,-0.41253438735177905,0.06870727101202817,7.1621565217391305,115,7.57469090909091,0.050487922705314325,0.9788061659661583,-0.15733090909091008,0.4932940263365738,0.16152193287325745,0.009893254671190828
240,"(33, 83.33333333333334, 'larger')",-0.13762441698459557,46,-0.20023660714285718,0.7382145472736843,7.30890625,32,7.509142857142857,-0.38578124999999996,0.056719601698738985,7.14321875,128,7.529,0.16568749999999977,0.579202187877769,-0.019857142857143018,0.8692511789136013,0.09367551627618909,0.0007408795906906138
241,"(33, 91.66666666666667, 'larger')",-0.6491651113678069,26,-0.9432916666666671,0.26652052580501073,7.158833333333334,18,8.102125000000001,-0.28288086854460204,0.1413423853284538,7.178577464788732,142,7.461458333333334,-0.019744131455397884,0.8395245825559299,0.6406666666666672,0.1831517923680902,0.6247521576568679,0.03474654862023774
242,"(34, 8.333333333333334, 'larger')",-0.22985131547111823,217,-0.3058714285714288,0.13574816046196944,7.1930000000000005,147,7.498871428571429,-0.7239461538461534,0.23866508081821725,6.988153846153846,13,7.7120999999999995,0.20484615384615434,0.7595928458631823,-0.2132285714285702,0.6415508850579548,0.7205235113790825,0.0002650824647398963
243,"(34, 16.666666666666668, 'larger')",-0.245408787377228,195,-0.3294383349236645,0.12217035172739314,7.202702290076336,131,7.532140625,-0.4417176724137928,0.30792784497244563,7.057344827586207,29,7.4990625,0.1453574624901286,0.6450456974405103,0.03307812500000029,0.8285930752186466,0.7233554777134061,0.001231037735741444
244,"(34, 25.0, 'larger')",-0.30282809128776833,172,-0.4140665024630543,0.07818764456998252,7.153362068965517,116,7.567428571428572,-0.19077272727272643,0.4489556115683859,7.236977272727273,44,7.42775,-0.08361520376175591,0.7323394652969231,0.13967857142857198,0.8010593708697096,0.82756862589832,0.08910373397917926
245,"(34, 33.333333333333336, 'larger')",-0.1865136575729085,152,-0.2544307692307699,0.27513492844326193,7.1937999999999995,100,7.448230769230769,-0.5217880952380956,0.08064942036818153,7.147283333333333,60,7.669071428571429,0.04651666666666632,0.829769852486328,-0.22084065934065933,0.45539726119497914,0.3919168325193433,0.010689101656678633
246,"(34, 41.66666666666667, 'larger')",-0.20953014518505955,132,-0.2903080459770102,0.1883840062762806,7.134758620689656,87,7.425066666666666,-0.42875420743639836,0.12778502437547504,7.2259315068493155,73,7.654685714285714,-0.09117288615965968,0.6157565162929475,-0.22961904761904783,0.4292745327219252,0.4119562759940606,0.0984279275268477
247,"(34, 50.0, 'larger')",-0.20211829301104975,119,-0.27054679487179545,0.2551461972186556,7.151325,80,7.421871794871795,-0.4227344512195117,0.11288915822468683,7.2013875,80,7.624121951219512,-0.05006250000000012,0.6771616538395258,-0.20225015634771637,0.37846157522923607,0.3772105403667362,0.055610943558158966
248,"(34, 58.333333333333336, 'larger')",-0.2079438629380362,99,-0.28441081593927997,0.31563128361945625,7.181911764705882,68,7.466322580645162,-0.3907295918367346,0.10868283751086018,7.17225,92,7.562979591836735,0.009661764705882092,0.9243776276436438,-0.09665701119157255,0.5870160828851938,0.3273429345945913,0.021134763796625267
249,"(34, 66.66666666666667, 'larger')",-0.21374129659106725,74,-0.28309294871794854,0.43464303240459945,7.176291666666667,48,7.459384615384615,-0.38098644179894237,0.08387862462971638,7.176383928571428,112,7.5573703703703705,-9.226190476141483e-05,0.9554596496482489,-0.09798575498575524,0.5342906481540493,0.28374135109097476,0.025037463376710718
250,"(34, 75.0, 'larger')",-0.06589846043582633,62,-0.08522272727272817,0.8253387183449716,7.126049999999999,40,7.2112727272727275,-0.45159913793103534,0.032614439379149124,7.193124999999999,120,7.644724137931035,-0.067075,0.8192171216478732,-0.43345141065830717,0.12335463491753178,0.059525146203985954,0.07107207557324476
251,"(34, 83.33333333333334, 'larger')",-0.15279940967542144,45,-0.19606072874493918,0.6131670323645555,7.087307692307693,26,7.283368421052632,-0.4073164913139218,0.05384450353668769,7.193634328358209,134,7.600950819672131,-0.1063266360505164,0.6420451351212237,-0.317582398619499,0.31159496638793305,0.12278811774615284,0.11909264777399059
252,"(34, 91.66666666666667, 'larger')",-0.6325902906476147,19,-0.818602564102564,0.2194915577019878,7.251230769230769,13,8.069833333333333,-0.3116571980143412,0.12456647355376128,7.169734693877551,147,7.481391891891892,0.08149607535321834,0.9526896367708235,0.5884414414414412,0.18844541724270636,0.5678211663890035,0.005266286365138629
253,"(35, 8.333333333333334, 'smaller')",0.13359728929782236,19,0.1789583333333331,0.910979292510634,6.948625,16,6.769666666666667,-0.35331430375180517,0.07176971160777534,7.201659722222222,144,7.554974025974027,-0.253034722222222,0.5315467245137804,-0.7853073593073603,0.6036535373181585,0.008316291445466353,0.4609512065420988
254,"(35, 16.666666666666668, 'smaller')",-0.30347616567846364,37,-0.4424967948717953,0.3816329177281873,7.197041666666667,24,7.6395384615384625,-0.3306971027216852,0.10311915519696145,7.1727058823529415,136,7.503402985074627,0.02433578431372574,0.8446700659048163,0.13613547646383584,0.5704966148884897,0.24384677492968743,0.01623900216801223
255,"(35, 25.0, 'smaller')",-0.2207936950053157,60,-0.30673684210526364,0.4844187676166877,7.261,41,7.567736842105264,-0.365183771869404,0.08172810073007307,7.147193277310924,119,7.512377049180328,0.11380672268907599,0.5089074962964901,0.05535979292493565,0.7387380105530523,0.23302247537311616,0.002588349290189801
256,"(35, 33.333333333333336, 'smaller')",-0.4573403031657198,86,-0.6063078703703706,0.05307997682254254,7.16662962962963,54,7.7729375,-0.17927201257861558,0.4352993056371809,7.181311320754718,106,7.3605833333333335,-0.014681691125088214,0.9568334670602862,0.4123541666666668,0.14338032993361427,0.8923555238277263,0.03198945024657127
257,"(35, 41.66666666666667, 'smaller')",-0.4194873746408472,103,-0.5452123397435891,0.05061349420346068,7.11653125,64,7.6617435897435895,-0.17971163617886088,0.48078429627311114,7.2162395833333335,96,7.395951219512194,-0.09970833333333307,0.6632912671430521,0.2657923702313951,0.3604942383593346,0.9058456584343421,0.1097703785288513
258,"(35, 50.0, 'smaller')",-0.40044150312014487,123,-0.5159579976985036,0.043020636888503515,7.097632911392405,79,7.613590909090909,-0.1647530864197524,0.5587875165828051,7.253135802469136,81,7.417888888888888,-0.15550289107673088,0.44661328007410117,0.19570202020202032,0.5455536043553776,0.9314664817392714,0.20738222003517792
259,"(35, 58.333333333333336, 'smaller')",-0.44726759247300346,142,-0.567908492429229,0.017641527807555398,7.104193548387097,93,7.672102040816326,-0.017316321617718344,0.9543102750012379,7.276522388059702,67,7.29383870967742,-0.1723288396726046,0.4344256723835178,0.3782633311389061,0.21519585849760392,0.9873763048071054,0.24483999497757375
260,"(35, 66.66666666666667, 'smaller')",-0.3245188603338163,166,-0.43273619829389975,0.07364326947996748,7.132614678899083,109,7.565350877192983,-0.15698294970161975,0.5397738426093597,7.269843137254902,51,7.426826086956522,-0.13722845835581943,0.649794831323065,0.13852479023646058,0.6361777158980351,0.8801082573170236,0.17075263083408682
261,"(35, 75.0, 'smaller')",-0.31022234759328854,185,-0.41281173562320994,0.06391349692826644,7.123680327868853,122,7.536492063492063,-0.13940866873065083,0.5973774511249135,7.345473684210526,38,7.4848823529411765,-0.22179335634167252,0.4272479454471313,0.05160971055088659,0.8738446985173735,0.887029555820638,0.37262928657835476
262,"(35, 83.33333333333334, 'smaller')",-0.3014286977292055,201,-0.40333642311886564,0.05513065529369541,7.13387786259542,131,7.537214285714286,-0.07545862068965459,0.7234909196263892,7.368241379310345,29,7.4437,-0.23436351671492517,0.37211413238847524,0.09351428571428588,0.8272593465627114,0.8913504038742753,0.40788068094721885
263,"(35, 91.66666666666667, 'smaller')",-0.2935852038889693,222,-0.38816353741496634,0.0487617164397981,7.143156462585035,147,7.531320000000001,0.11316923076923135,0.9606910529448903,7.551769230769231,13,7.438599999999999,-0.408612768184196,0.2785667341531456,0.09272000000000169,0.865838048035898,0.9112498917418745,0.8551327893249655
264,"(36, 8.333333333333334, 'smaller')",-0.669665912947674,19,-0.7809545454545468,0.1603996227969261,7.635545454545454,11,8.416500000000001,-0.28407140193885105,0.12775458009146998,7.142456375838927,149,7.426527777777778,0.49308907870652696,0.26152239914275854,0.9899722222222227,0.0832645166635504,0.7064481546533714,1.0146391246176649e-08
265,"(36, 16.666666666666668, 'smaller')",-0.9845509111311243,30,-1.194111111111111,0.024853711874575104,7.150055555555555,18,8.344166666666666,-0.2013686826843415,0.3006361315506968,7.17969014084507,142,7.381058823529411,-0.029634585289514348,0.913995001698482,0.9631078431372551,0.030056393195045886,0.993544834678542,0.04069653506379576
266,"(36, 25.0, 'smaller')",-0.7931661396282254,48,-1.0160333333333327,0.019705980783224393,6.967133333333334,30,7.9831666666666665,-0.16802282878412012,0.41576556637764395,7.224638461538461,130,7.3926612903225815,-0.2575051282051275,0.30220827588785637,0.5905053763440851,0.1372004664410297,0.9900926692294888,0.475964038399826
267,"(36, 33.333333333333336, 'smaller')",-0.4290547320337886,62,-0.5939977272727273,0.1392523768011043,6.947275,40,7.541272727272728,-0.26683505747126457,0.23579684814256352,7.252716666666667,120,7.519551724137932,-0.30544166666666683,0.21305293539594183,0.021721003134795858,0.8800925368553044,0.6844794404796684,0.619146567591947
268,"(36, 41.66666666666667, 'smaller')",-0.4838156877758105,85,-0.6396212121212121,0.04750833539070632,6.806745454545454,55,7.446366666666666,-0.20305809523809604,0.4105216828424416,7.3699619047619045,105,7.5730200000000005,-0.5632164502164505,0.00974261746632366,-0.1266533333333344,0.6983230852085848,0.9213206673187406,0.9906526410484341
269,"(36, 50.0, 'smaller')",-0.3334730123447299,115,-0.4299367172050106,0.11026058039146713,6.950648648648648,74,7.380585365853658,-0.30732766845557435,0.26540583181619504,7.370569767441861,86,7.677897435897435,-0.41992111879321303,0.04311917260467695,-0.2973120700437768,0.30758413120224926,0.7921030793682757,0.8851042544266123
270,"(36, 58.333333333333336, 'smaller')",-0.2414461269151094,143,-0.31576074685193234,0.18518169260746453,7.107361702127659,94,7.4231224489795915,-0.41276588465298136,0.21294073078349907,7.274621212121212,66,7.687387096774193,-0.16725950999355277,0.4293688900311593,-0.2642646477946018,0.4529202033171009,0.5978370048938781,0.23316033229935001
271,"(36, 66.66666666666667, 'smaller')",-0.24354836007281733,160,-0.3133454545454537,0.1331792570433632,7.1374,105,7.450745454545454,-0.43931272727272663,0.2920804847160393,7.250727272727273,55,7.69004,-0.11332727272727272,0.5330835854662093,-0.23929454545454565,0.5368330034387724,0.6680216313051429,0.1297690330619598
272,"(36, 75.0, 'smaller')",-0.2647824131705956,173,-0.3431948377581113,0.10971948798194557,7.1060884955752215,113,7.449283333333333,-0.40895212765957556,0.34444833360422267,7.345297872340425,47,7.754250000000001,-0.2392093767652037,0.2699176237718415,-0.30496666666666794,0.3392968248498527,0.7663735865129655,0.42331723612008076
273,"(36, 83.33333333333334, 'smaller')",-0.28818380977475966,190,-0.3813149801587299,0.05605466974565266,7.15234126984127,126,7.53365625,-0.2276470588235302,0.7550717784255112,7.26535294117647,34,7.493,-0.11301167133520007,0.4692562154998168,0.040656249999999616,0.9137948648205594,0.8513284533595284,0.12920167889628315
274,"(36, 91.66666666666667, 'smaller')",-0.3042236984562384,212,-0.4004119047619037,0.039706496160045714,7.133671428571429,140,7.534083333333332,0.026649999999999174,0.9594412529128848,7.475149999999999,20,7.4485,-0.34147857142857063,0.22632577795313302,0.08558333333333223,0.9233418401809065,0.9200607254460416,0.7133407883142151
275,"(37, 8.333333333333334, 'larger')",-0.16341030662280134,223,-0.21309318394024235,0.2558938820600456,7.171849673202615,153,7.384942857142858,-1.2347428571428578,0.09710972225903586,7.274857142857143,7,8.5096,-0.10300746965452756,0.8380526456856869,-1.124657142857143,0.01511997727072315,0.4646573330062915,0.11422051858698856
276,"(37, 16.666666666666668, 'larger')",-0.08904441677864047,206,-0.11473048426930088,0.5093100110099624,7.203776978417267,139,7.318507462686568,-1.597604395604396,0.0038740736995930302,6.994857142857143,21,8.592461538461539,0.20891983556012406,0.5259711511465304,-1.273954075774971,0.0018678351599233905,0.16649737499510647,0.00023558676170926132
277,"(37, 25.0, 'larger')",-0.13541074413964982,194,-0.17357251908396876,0.3844563140201458,7.190427480916031,131,7.364,-1.0113245436105487,0.020896313157774994,7.112793103448276,29,8.124117647058824,0.07763437746775548,0.7230762412464522,-0.7601176470588245,0.023212394329546554,0.3125569341235056,0.00570896550397762
278,"(37, 33.333333333333336, 'larger')",-0.15337159683812035,172,-0.19709292929292932,0.3718453452863172,7.166888888888889,117,7.363981818181818,-0.6788037209302313,0.050889972349799695,7.202116279069768,43,7.88092,-0.0352273901808795,0.9861808482127504,-0.5169381818181815,0.08967252063300457,0.34651282847028503,0.04441346682151059
279,"(37, 41.66666666666667, 'larger')",-0.23765799033557716,151,-0.31308891089109014,0.17820737434884637,7.0908910891089105,101,7.403980000000001,-0.40543898305084713,0.1702742279672934,7.322661016949152,59,7.7280999999999995,-0.23176992784024186,0.3459291073287749,-0.32411999999999885,0.26997207403774204,0.601331672657059,0.4021775353577919
280,"(37, 50.0, 'larger')",-0.2771343623377064,136,-0.3689147727272726,0.12487942755170099,7.036522727272728,88,7.405437500000001,-0.35839236111111017,0.20997089342629072,7.3472638888888895,72,7.70565625,-0.3107411616161615,0.17385530913613434,-0.3002187499999991,0.30244826471650343,0.6800586921898955,0.6373149282525503
281,"(37, 58.333333333333336, 'larger')",-0.28474145144542773,115,-0.36873599208965047,0.1755144560922579,7.061581081081082,74,7.430317073170732,-0.3504991055456177,0.17589666855633312,7.275116279069767,86,7.625615384615385,-0.21353519798868525,0.34314719949407313,-0.19529831144465248,0.43275892124691806,0.6546668520624875,0.35066700064144757
282,"(37, 66.66666666666667, 'larger')",-0.30257252734184825,91,-0.3850413978494629,0.12959031750304356,7.057216666666666,60,7.442258064516129,-0.33036408163265296,0.20597495040505964,7.24784,100,7.578204081632653,-0.1906233333333338,0.33418275415266996,-0.13594601711652388,0.6390001637929061,0.6210168636232425,0.2894426001201073
283,"(37, 75.0, 'larger')",-0.2409586472056594,72,-0.3194374999999994,0.26149125171815835,7.0964375,48,7.415875,-0.3619107142857141,0.12578642463894,7.2106071428571425,112,7.572517857142857,-0.11416964285714215,0.5739496344582697,-0.15664285714285686,0.6069362603569551,0.33807872286734086,0.13106427881941168
284,"(37, 83.33333333333334, 'larger')",-0.28144887996044826,55,-0.37647514619883005,0.2648127507746577,7.0624722222222225,36,7.4389473684210525,-0.34307244843997964,0.11714917069631386,7.209419354838709,124,7.552491803278689,-0.14694713261648662,0.6384202895373969,-0.11354443485763621,0.7387380105530523,0.34473635329120345,0.18944144852851058
285,"(37, 91.66666666666667, 'larger')",-0.6631544941831986,19,-0.7971555555555554,0.19141842523760721,7.2463999999999995,10,8.043555555555555,-0.2881724882629113,0.13585364041810827,7.171686666666666,150,7.459859154929577,0.07471333333333341,0.6367212755566667,0.5836964006259775,0.26307975237245207,0.6717362261714721,0.006070400795278715
286,"(38, 8.333333333333334, 'smaller')",-0.6172756176838834,16,-0.8088545454545457,0.2818207173470897,7.0435454545454546,11,7.8524,-0.31757225950782875,0.1020098706743287,7.186161073825504,149,7.503733333333333,-0.14261561928004962,0.7233118513889909,0.34866666666666735,0.788446734264471,0.46982501882435496,0.18053986932620103
287,"(38, 16.666666666666668, 'smaller')",-0.31484560575263915,38,-0.4391785714285721,0.5251095978041522,7.2147499999999996,24,7.653928571428572,-0.3287069964349376,0.0989210157030941,7.169580882352941,136,7.498287878787878,0.045169117647058776,0.867171972144653,0.15564069264069325,0.9042520632878877,0.2848072124520431,0.010972913106074423
288,"(38, 25.0, 'smaller')",-0.3318004186940407,60,-0.4714722222222223,0.2577619166067666,7.078361111111111,36,7.549833333333333,-0.3103006912442394,0.1227307582031232,7.204806451612903,124,7.5151071428571425,-0.12644534050179246,0.6195637681158495,0.03472619047619041,0.8254979107046321,0.4398807626244387,0.1512290748874639
289,"(38, 33.333333333333336, 'smaller')",-0.3143804301070675,83,-0.4302647798742134,0.20067345559858352,7.124301886792454,53,7.554566666666667,-0.3059598130841126,0.17140504667700296,7.202140186915888,107,7.508100000000001,-0.0778383001234344,0.6873808965437384,0.046466666666666434,0.9445386542441703,0.552798554268904,0.08246009085495315
290,"(38, 41.66666666666667, 'smaller')",-0.40767369402004044,108,-0.5231157213551576,0.058718166008837815,7.095478873239436,71,7.618594594594594,-0.20456545597073372,0.44442394618011083,7.240876404494382,89,7.445441860465116,-0.1453975312549458,0.43561839282538517,0.17315273412947807,0.6746599203862662,0.9101556659203394,0.1866171215874856
291,"(38, 50.0, 'smaller')",-0.41868248983468676,125,-0.5320569584736257,0.039153183540416726,7.062283950617283,81,7.594340909090909,-0.14810021097046455,0.5831217888926382,7.2933164556962025,79,7.441416666666667,-0.23103250507891904,0.27930386036638344,0.15292424242424207,0.7791258021591603,0.9576053723372473,0.4003982415734353
292,"(38, 58.333333333333336, 'smaller')",-0.4619366254371313,137,-0.5788416091954023,0.01519226909002256,7.042218390804598,87,7.62106,-0.030080821917808365,0.9132986557513008,7.3362191780821915,73,7.3663,-0.2940007872775938,0.15215335944190886,0.2547600000000001,0.5118799273370487,0.9907348172110387,0.58845949691211
293,"(38, 66.66666666666667, 'smaller')",-0.46811909345384095,154,-0.594517241379311,0.010304199379161065,7.063,96,7.657517241379311,0.16884517045454484,0.72160586618807,7.346390625,64,7.177545454545455,-0.283390625,0.2234883464504479,0.4799717868338558,0.21930977434539134,0.9955272660621172,0.556487489781359
294,"(38, 75.0, 'smaller')",-0.4017578233362287,177,-0.515454002713704,0.016879681230889225,7.055381818181818,110,7.570835820895522,0.1504999999999992,0.7989066696432698,7.4425,50,7.292000000000001,-0.3871181818181819,0.09612663102437556,0.2788358208955213,0.6907951078127549,0.9863100606382815,0.824765734724306
295,"(38, 83.33333333333334, 'smaller')",-0.3863083362746994,199,-0.49070874103065876,0.014516442995241168,7.08397619047619,126,7.574684931506849,0.5058487394957973,0.4255075032112442,7.518705882352941,34,7.012857142857143,-0.4347296918767505,0.08270768886926182,0.5618277886497056,0.5012235857799001,0.9901004772365087,0.9012079051680457
296,"(39, 8.333333333333334, 'larger')",-0.2557329616080015,225,-0.34163333333333323,0.08144784314013007,7.16434,150,7.505973333333333,-0.46220000000000017,0.7133031738784577,7.3566,10,7.8188,-0.1922600000000001,0.6518881303411883,-0.31282666666666703,0.5576425448720105,0.8189763748140579,0.29176318003751744
297,"(39, 16.666666666666668, 'larger')",-0.2288996743869317,210,-0.3070803526193133,0.1447465583541682,7.164863309352518,139,7.471943661971832,-0.695793650793652,0.1674891836941066,7.252428571428571,21,7.948222222222223,-0.08756526207605297,0.7849538212907173,-0.4762785602503916,0.198222538281439,0.6958726755642373,0.09383571350889236
298,"(39, 25.0, 'larger')",-0.33649099390454595,192,-0.4405625000000004,0.04489694236281404,7.120265625,128,7.5608281250000005,0.016406250000000178,0.9129231287959446,7.40071875,32,7.3843125,-0.2804531250000002,0.27953105766921005,0.1765156250000004,0.9808077317089009,0.9453278859744189,0.5446077206147732
299,"(39, 33.333333333333336, 'larger')",-0.38328513553196647,178,-0.4906722712624356,0.02776808956286072,7.124196581196581,117,7.614868852459017,0.07959485924112553,0.8846673886989219,7.318279069767441,43,7.238684210526316,-0.19408248857086008,0.4622399697434101,0.37618464193270107,0.4833230937473644,0.979049401942945,0.29789728745003674
300,"(39, 41.66666666666667, 'larger')",-0.4142046389736565,159,-0.52878431372549,0.021932864523766738,7.107666666666667,108,7.636450980392157,-0.011429045092838486,0.9528673862514123,7.31901923076923,52,7.330448275862069,-0.21135256410256353,0.35954890992341126,0.30600270453008793,0.4061453869072712,0.9834633571966391,0.34419193429411504
301,"(39, 50.0, 'larger')",-0.5041558422967352,131,-0.6215742547425478,0.011686490489470479,7.048011111111111,90,7.669585365853659,-0.0327054945054952,0.9924344976658975,7.341371428571428,70,7.374076923076923,-0.29336031746031654,0.19650671435153766,0.29550844277673605,0.3706947746096714,0.9967387098635938,0.5864740601953536
302,"(39, 58.333333333333336, 'larger')",-0.4844967461870433,112,-0.6081906405830457,0.029765905668304202,6.997506329113924,79,7.60569696969697,-0.11844391909640173,0.7071549069563473,7.35079012345679,81,7.469234042553191,-0.3532837943428655,0.11290159727937998,0.1364629271437785,0.791872619768254,0.9831905774324567,0.7514923021282951
303,"(39, 66.66666666666667, 'larger')",-0.46709780792284133,90,-0.5896553846153845,0.08131480931079209,6.938184615384616,65,7.52784,-0.18515693779904296,0.4634422259610146,7.339315789473685,95,7.524472727272728,-0.40113117408906884,0.06282147660360674,0.0033672727272726632,0.7241487754071119,0.9394598165536273,0.8532202515072171
304,"(39, 75.0, 'larger')",-0.3975510638639176,67,-0.48759647058823585,0.21000110581531806,6.92058,50,7.408176470588236,-0.2645722943722948,0.29421642391492286,7.292618181818182,110,7.557190476190477,-0.3720381818181817,0.07039840664343294,-0.14901400560224065,0.5330571086059215,0.7558939827219855,0.7929991518652335
305,"(39, 83.33333333333334, 'larger')",-0.6702267177735897,39,-0.8188474025974024,0.1261999840672004,6.880607142857143,28,7.699454545454546,-0.2587061923583658,0.23199955063848865,7.239090909090909,132,7.497797101449275,-0.3584837662337659,0.18900688550722777,0.20165744400527075,0.6052073407666427,0.9286602121494304,0.75739282822938
